!datetime	Ten_Meter_Uwind_vector_meterPerSecond	Ten_Meter_Vwind_vector_meterPerSecond	Surface_Level_Barometric_Pressure_pascal	Air_Temperature_celsius	Relative_Humidity_percent	Cloud_Cover_decimalFraction	Shortwave_Radiation_Downwelling_wattPerMeterSquared	Precipitation_meterPerSecond
2006-05-17 00:00:00	-0.81657032	0	78808.453	13.524608	74.43164	0.8438142	389.38346	1.7942455e-08
2006-05-18 00:00:00	-0.16193426	0	78461.986	10.033626	92.683962	0.90834471	179.08683	3.4435435e-07
2006-05-19 00:00:00	-0.57934863	0	78862.172	8.2121094	86.064867	0.91812706	242.22279	5.8710443e-08
2006-05-20 00:00:00	-0.98492349	0	78965.6	8.6428658	92.143265	0.97159515	205.4108	1.1407787e-07
2006-05-21 00:00:00	-0.82351833	0	78552.795	9.1794861	96.842726	0.98669711	117.1505	3.9429896e-07
2006-05-22 00:00:00	-0.17525684	0	78158.996	7.2692425	95.02409	0.87703475	129.26254	1.007724e-07
2006-05-23 00:00:00	0.080081592	0	78087.918	5.8281447	92.555742	0.89679767	183.05921	1.5111478e-07
2006-05-24 00:00:00	1.0755032	0	78255.974	5.5145387	89.09146	0.72624027	176.68293	8.9190028e-08
2006-05-25 00:00:00	1.4605066	0	78105.662	6.7432774	88.981371	0.74796245	277.50392	1.498693e-07
2006-05-26 00:00:00	-0.7419579	0	78145.554	7.101913	94.315603	0.85989103	168.62239	1.407866e-07
2006-05-27 00:00:00	-0.58179675	0	78768.067	7.6624616	91.801734	0.69547769	244.77808	3.0359935e-08
2006-05-28 00:00:00	-0.38391274	0	79060.32	7.3815435	95.393139	0.94738297	101.19334	2.1415891e-07
2006-05-29 00:00:00	-0.53298903	0	79083.277	8.7232474	93.335609	0.99206781	255.67493	1.7236343e-07
2006-05-30 00:00:00	-0.90134	0	78973.021	9.5278963	85.690244	0.96953403	325.2432	4.2827698e-08
2006-05-31 00:00:00	-0.64976172	0	78996.642	8.9430418	93.033063	0.76512295	217.82416	7.0803737e-08
2006-06-01 00:00:00	-0.057319053	0	79075.858	9.3528286	93.049988	0.75747562	180.02863	6.3258588e-08
2006-06-02 00:00:00	-0.11537433	0	79030.79	10.016907	82.140666	0.29825248	365.68545	0
2006-06-03 00:00:00	0.22291535	0	78856.55	11.163212	78.000394	0.41896122	322.172	2.2523763e-08
2006-06-04 00:00:00	0.85422513	0	78720.549	13.358228	73.657233	0.63348888	314.91933	1.9159614e-08
2006-06-05 00:00:00	0.86250249	0	78932.135	12.210024	73.909292	0.29769362	334.09961	0
2006-06-06 00:00:00	-0.27783966	0	79244.02	11.146962	78.384861	0.60020888	311.24402	0
2006-06-07 00:00:00	-0.26341954	0	79275.758	12.078361	85.034249	0.80987305	249.4656	4.7291264e-08
2006-06-08 00:00:00	-0.60719743	0	79260.359	9.4838463	93.509864	0.78139559	235.43139	4.2089077e-08
2006-06-09 00:00:00	-0.80412766	0	79272.792	8.6814846	96.364864	0.66308658	108.656	9.5342922e-08
2006-06-10 00:00:00	-0.8902277	0	79233.601	11.594137	83.232873	0.1658601	395.77324	0
2006-06-11 00:00:00	-0.96143654	0	79053.558	13.413929	88.569522	0.49360981	324.80204	3.1860568e-08
2006-06-12 00:00:00	-0.7501917	0	78745.318	12.947495	94.612443	0.90467768	97.21214	1.1560007e-07
2006-06-13 00:00:00	0.45946795	0	78565.042	12.270365	91.393357	0.83458633	201.97381	7.2157754e-08
2006-06-14 00:00:00	-0.032125271	0	78810.078	10.433696	81.724335	0.6953329	335.56911	3.0366493e-08
2006-06-15 00:00:00	-0.34690539	0	79044.338	9.6819494	74.159047	0.18197364	395.33451	0
2006-06-16 00:00:00	-0.67785859	0	79167.353	10.803662	75.519779	0.2621558	407.21854	0
2006-06-17 00:00:00	-0.46301107	0	79178.129	11.97631	81.588841	0.42152177	344.18058	2.2565513e-08
2006-06-18 00:00:00	-0.1064984	0	79103.179	12.51445	85.58936	0.54093148	248.8214	2.5926477e-08
2006-06-19 00:00:00	-0.58185372	0	79134.812	12.548506	85.308566	0.3666179	344.61391	1.2725763e-08
2006-06-20 00:00:00	-1.0442476	0	79158.913	13.352404	87.725675	0.32520842	289.23779	3.0580212e-08
