datetime	Ten_Meter_Uwind_vector_meterPerSecond	Ten_Meter_Vwind_vector_meterPerSecond	Air_Temperature_celsius	Shortwave_Radiation_Downwelling_wattPerMeterSquared	Vapour_Pressure_milliBar	Longwave_Radiation_Downwelling_wattPerMeterSquared	Precipitation_meterPerHour
10323	2.4352354	-0.050691029	0.62842772	100.34175	5.5208058	274.21722	0.00020479075
10324	2.1222374	1.8958418	1.872078	202.75387	5.7898044	258.89018	5.4361313e-05
10325	0.67542865	3.4811946	2.8995379	238.14642	5.5601234	228.27973	0
10326	0.37613698	4.5830111	5.42398	210.8386	6.972229	275.05947	0.00025265008
10327	1.5687593	1.2433486	3.3103901	210.59529	6.5545259	248.4867	0.00013135619
10328	1.0713327	-1.5173838	-0.99949247	220.97754	4.5596468	226.02048	0
10329	1.4590657	-0.74572662	-1.0795541	238.70462	4.2289275	209.0667	0
10330	1.8813538	-0.5850509	1.5702687	163.10433	5.9953337	260.56607	0.00021466511
10331	0.18543839	-1.7337958	-2.5747831	242.83379	3.7248453	192.43977	0
10332	-0.94359193	3.1827886	-0.60533987	234.01365	4.3639545	218.89633	0
10333	1.4109074	-0.81674387	1.5970845	74.211793	6.3894631	294.61876	0.00044923259
10334	1.9565042	-1.0068656	2.3775319	237.67576	6.0694358	271.50981	0.00019515805
10335	2.4689115	2.8984951	5.8518753	195.75041	8.1353143	280.31252	0
10336	1.999738	2.6010128	5.2605387	220.99866	7.0556893	246.36332	0
10337	-1.4493246	2.7325053	4.3233702	109.5348	7.5461577	300.10623	0.00034141511
10338	-1.2635333	1.9123268	3.3156956	215.61469	6.9265031	256.5947	0.00049086465
10339	0.092848135	1.1623429	1.6171385	150.06724	6.0427046	261.14192	0.00012619763
10340	1.5236099	-1.2010372	1.934847	86.421552	6.2028082	281.55449	0.00019693173
10341	2.0542879	1.1971209	3.3121705	216.33397	6.2287819	242.75349	0
10342	1.9438128	2.5234542	4.5441491	126.58006	7.5403473	287.36453	0.00021236366
10343	2.1083529	1.4974084	7.2595167	225.31367	8.5782781	273.04583	5.392348e-05
10344	2.3590264	3.0429566	9.1731982	248.79662	8.9412755	244.3058	0
10345	2.5442921	2.3435387	9.0519175	250.58286	8.7244644	250.77679	0
10346	2.0316688	2.03016	8.9758523	250.98078	8.6008704	252.99159	0
10347	1.1676456	3.0398529	9.6944584	247.96172	8.7957513	269.46183	0
10348	1.0726826	2.1062358	9.2402737	254.52404	8.6655408	249.33423	0
10349	0.92161202	1.903664	8.7806929	250.10253	8.3135529	282.27992	0
10350	0.93656457	2.2931659	9.1845995	251.54127	7.9167546	271.49529	0
10351	0.94905385	2.7487994	9.1612443	223.15811	8.1644756	284.54454	0
10352	1.7637069	2.6678464	9.5408553	244.45764	8.7068242	295.65928	0
10353	2.1464646	1.9872791	9.7320065	233.69332	9.601124	275.8168	0
10354	1.9782691	1.759555	10.55235	257.02817	9.6924742	277.07487	0
10355	1.3934427	-0.6885177	9.5089701	234.82767	9.8929998	279.87526	0
10356	1.4448549	-0.347133	9.3801389	215.57177	9.6462329	271.3223	0
10357	1.6194651	-0.47984791	9.303763	227.04334	9.8172208	275.67695	9.5981541e-05
10358	0.11674356	-1.0054853	7.2460414	133.88233	9.13454	333.05905	0.00030853686
10359	0.87082859	-0.001683655	8.4389966	124.99111	10.145304	342.51976	0.00064359308
10360	1.9667882	-1.2890614	8.1287624	260.93631	8.301337	254.04785	6.7375124e-05
10361	0.98362588	-2.0538415	4.2131572	271.60371	5.6867022	213.48277	0
10362	-0.46175268	1.8954035	7.3302787	269.93811	7.1824998	254.17034	5.1044418e-05
10363	0.029071731	-1.0996924	6.8504762	164.5297	8.118105	291.37324	0.00018601952
10364	1.5266088	-2.6251324	5.2369053	166.82903	7.4400547	277.45636	0.00026132716
10365	0.018230045	-2.6701258	4.0182744	117.72024	6.5959021	273.63478	0.00011217013
10366	0.5470713	-2.4056114	5.7860098	244.62806	7.4861131	257.63798	0.00011863284
10367	0.25980524	-2.1175035	8.3201234	263.36074	8.9803653	262.04215	0
10368	-0.88930306	-0.49962995	7.1213319	140.89912	8.9181741	301.00117	0.00020766254
10369	-1.3317672	1.7149295	10.168449	227.35054	10.331446	280.91376	0.00021844189
10370	-0.27863584	2.0461595	11.052201	237.4317	10.126791	285.86196	4.3967442e-05
10371	0.15043248	-1.4032371	8.6257619	196.53889	9.6642994	297.33573	0.00027844118
10372	-0.53147644	-1.4091136	8.0237242	181.02421	9.5910426	308.02918	0.0001621142
10373	-1.3143644	-0.75367027	7.9835808	119.28188	9.5926122	308.31456	0.00020983335
10374	-1.0180738	-1.0524473	9.4509985	251.05564	10.022941	265.95261	0
10375	-1.0515906	-0.63070078	10.248346	273.26218	10.248592	261.93938	0
10376	-0.021084952	0.16002935	10.392162	216.74127	10.379393	283.45214	5.6618881e-05
10377	1.7187081	2.8807058	10.13199	202.80245	10.024392	275.1098	0.00014143674
10378	1.9177012	1.9824019	10.586539	285.09479	8.9765002	244.04709	0
10379	2.3262088	-0.93612983	8.8166215	248.11755	8.3613611	249.99844	0
10380	1.347472	-1.2603001	9.3045273	259.23083	8.8737278	275.1116	0
10381	-0.25240855	1.9841885	8.9501664	131.28217	8.9138615	299.51263	8.1756405e-05
10382	0.86804841	1.5369084	9.8408548	195.14284	9.1076972	273.22698	0
10383	1.3024895	1.5766068	9.0588589	190.12362	8.9865055	278.58823	0.00011773625
10384	0.053586287	0.87285613	9.9583919	241.27596	9.5869696	269.78753	0
10385	-1.2260852	0.61116916	10.131204	190.76299	10.055318	287.31697	9.625826e-05
10386	-0.48106124	0.20082368	10.946667	250.10721	10.880201	293.43462	5.7797256e-05
10387	0.6496993	0.81775904	10.515467	169.03716	10.301585	302.92448	0.00010058869
10388	1.3016831	0.20249509	11.563458	268.18372	10.523475	276.17587	0
10389	0.58931923	0.30361683	12.134579	206.80023	11.187248	308.52424	0.00017959213
10390	-0.19620696	-1.8695266	10.653508	169.31285	10.465029	308.92375	0.00015258893
10391	0.13486314	-1.7292142	11.122471	290.04981	9.8678487	263.48109	0
10392	0.04671918	-1.3561504	11.069485	245.50541	10.308985	287.51719	0
10393	-0.50382547	-0.77779058	11.792477	216.91999	11.585961	325.64697	0.0001126855
10394	-0.44436785	-1.2202942	12.304509	207.60399	12.133855	321.01157	9.5542403e-05
10395	-0.37804523	-1.0442294	12.640228	244.62668	11.311014	294.9971	0
10396	-0.5583584	-1.4035924	12.660353	215.85114	10.946095	314.80685	0
10397	-1.0018757	-1.1571982	13.877736	214.9875	11.700572	352.0902	4.0982309e-05
10398	-1.0411286	0.36670989	14.076594	179.17639	12.265593	356.18129	8.2487364e-05
10399	-0.53027893	-0.4331792	14.304655	158.73285	13.158424	352.86632	0.00019709573
10400	0.77119506	-1.4692738	15.275624	276.26209	12.149811	292.54215	0
10401	1.9864432	-1.3348162	14.48964	242.55867	11.626057	292.23402	0.00017504676
10402	1.6168125	-1.0689258	11.93567	143.79509	10.735959	319.3264	0.00023111696
10403	-0.96483551	-0.73376545	11.080325	165.97138	11.558316	323.28558	0.00033748754
10404	-0.78557842	-1.1553032	10.941485	182.34314	11.662049	305.06299	0.00027080595
10405	0.53310256	-1.2715692	12.139886	227.41937	11.089449	286.79182	0
10406	0.46162706	-1.0688759	13.0198	278.67402	10.861406	276.40006	0
10407	-0.86200606	-0.66105483	14.030522	285.19053	11.124171	276.25155	0
10408	-1.1171934	2.3339231	15.956332	252.90299	13.334919	315.24831	0
10409	0.86962264	-0.78544418	14.758847	290.04694	10.926744	272.32068	0
10410	-1.0545757	0.027260164	15.351894	273.4282	12.364256	299.18696	0
10411	0.09265244	0.2403195	15.740403	289.2697	12.142066	277.49696	0
10412	0.68327789	0.13402006	14.736627	286.70743	11.02534	278.29572	0
10413	-1.1211068	-1.2485105	15.900649	255.22991	12.612598	328.34309	6.7096154e-05
10414	-1.8319745	-0.12698243	17.07926	263.13972	13.352604	322.24016	0
10415	-1.7206841	2.8454894	17.633943	242.81295	13.23508	328.54939	4.538421e-05
10416	-1.2000677	-1.2500962	16.554611	253.48509	13.876843	326.04824	5.778781e-05
10417	-1.4615156	-1.6792801	15.917449	198.43414	14.599846	347.00661	0.00040413171
10418	-1.6590897	-0.68375722	16.77931	245.99576	14.254462	336.25504	0.00010132307
10419	-1.654616	1.7060376	18.323559	244.10856	13.39821	346.74582	6.9521377e-05
10420	-1.2198139	0.98746052	17.782288	220.20219	15.021165	354.04717	0.0001558411
10421	-1.5326394	-0.41299735	18.524694	270.21292	13.983063	316.9583	0
10422	-1.4485591	-0.20124543	19.141596	272.49492	13.893652	333.30561	0
10423	-1.2025902	-0.65156152	19.606713	253.26038	13.997782	346.58114	0
10424	-1.2374274	-1.6179161	18.542476	243.58874	13.150455	328.57221	0
10425	-1.2342894	-0.47784893	17.210034	212.96031	14.55673	351.5058	0.00026107827
10426	-1.4642428	-0.063643974	18.115543	203.18412	14.715109	358.34677	0.00018128828
10427	-1.5487389	-0.64850018	17.115363	190.77143	14.267164	357.46902	0.0001616433
10428	-1.4303795	-1.12774	16.376822	167.23221	14.082918	360.95098	0.00018898709
10429	-1.1506325	-0.89189512	15.250254	194.57668	13.865641	340.22878	0.00021830476
10430	-0.63681768	-1.2714974	15.440626	218.31032	12.925593	323.84145	0
10431	-0.74085815	-0.83613733	16.931355	259.88078	12.481445	320.87553	0
10432	-1.3331833	2.1048864	18.750101	248.61424	14.82805	344.01107	5.7174662e-05
10433	-1.6938502	2.0124881	18.041691	209.5772	15.340431	347.50228	0.00017399572
10434	-1.1092527	0.54371365	18.028146	258.62006	14.475943	311.03331	0
10435	-0.76552875	-1.345273	17.503443	237.20716	13.815267	347.26133	0
10436	-0.99472552	-0.81886827	18.467102	227.66721	14.353011	349.03541	0
10437	-0.76896066	-0.53028192	18.238102	218.54923	14.956633	337.9545	0
10438	-0.77983515	-0.84857996	19.320935	252.75521	13.784208	342.12667	0
10439	-1.080735	-0.18431038	20.266258	220.26954	14.377006	353.51277	8.4776103e-05
10440	-1.1903251	-1.7484378	19.009835	207.13108	13.865263	350.30707	6.2167769e-05
10441	-0.61811413	-2.0028093	17.497772	245.64941	12.884318	317.37745	0
10442	-1.2953018	-0.54001534	17.540987	243.53607	12.693079	334.53544	0
10443	-1.5284178	1.8922555	18.355413	190.52024	14.545909	344.81903	0.00010797155
10444	-0.82334583	-0.27170012	17.286051	251.90652	13.534634	308.4321	0
10445	-0.85539563	-1.4343545	18.261074	246.02289	13.27579	324.74854	0
10446	-1.6314748	-0.71577887	18.391114	216.60964	14.799367	352.87658	0.00015703728
10447	-1.5758557	2.2572839	19.169568	247.89982	14.193619	312.63598	0
10448	-0.65133977	-0.83053054	17.16732	248.64242	11.967563	302.91791	0
10449	-0.35898552	0.93426036	18.021345	250.86915	11.407932	293.36753	0
10450	-1.3630865	-1.5294165	17.557604	215.4246	12.932004	334.51991	5.7130687e-05
10451	-1.9477684	-0.63019562	18.57304	239.56798	13.335197	329.0544	0
10452	-1.9259224	0.01412468	18.816059	223.07082	12.66942	345.80986	0
10453	-1.762725	1.0501169	19.959184	227.4519	12.256049	345.16932	0
10454	-1.6026745	2.7099742	19.966594	221.51346	11.637914	337.34312	0
10455	-1.3487876	2.105577	19.665444	232.17469	12.028276	329.22589	0
10456	-1.2353234	0.96139488	19.607204	239.8259	9.3033987	318.31576	0
10457	-1.2667186	0.21982168	19.169264	240.00202	12.594313	316.3656	0
10458	-1.691033	1.6479473	19.140928	239.70982	13.325824	311.36827	0
10459	-1.8740669	2.0076731	18.153733	238.16475	11.582061	298.41888	0
10460	-1.7662549	0.30218394	17.238823	236.65956	10.646148	308.03992	0
10461	-1.572394	-0.81846664	17.24723	228.81704	10.73188	333.01115	0
10462	-1.7308042	-0.21075569	17.961275	209.6278	10.339817	343.60617	0
10463	-1.6602699	0.79497587	17.807488	215.1741	10.844592	337.8274	0
10464	-1.5313607	2.1440481	18.670278	217.44621	11.086485	329.67901	0
10465	-1.579991	2.9127474	18.69281	208.05326	11.379836	323.43553	0
10466	-1.5852302	2.4247385	18.737397	225.3411	11.90862	317.26292	0
10467	-1.5147043	1.1256487	18.113882	227.33347	11.346695	303.80199	0
10468	-1.4514802	1.0968321	17.759226	222.38948	10.488556	299.97377	0
10469	-1.1036669	1.4184728	18.967593	217.9403	8.7112414	339.58435	0
10470	-1.2282207	0.62415665	18.7571	185.88492	8.5540902	350.79794	0
10471	-1.0390384	0.1989319	18.855128	196.62483	7.9951903	346.77075	0
10472	-0.86754777	-1.5803742	17.087338	217.95336	9.1017573	313.07007	0
10473	-0.6771211	-0.87537032	16.444205	221.33752	9.0456618	299.82123	0
10474	-0.84743517	-1.1843865	16.644184	204.12757	8.787951	318.51804	0
10475	-1.0889501	-0.89915073	17.46785	202.97173	8.1233816	321.39508	0
10476	-1.0908307	-1.1863936	16.735465	216.80345	10.944201	296.86854	0
10477	-1.1174065	2.146069	18.534863	193.7091	7.8366562	333.87076	0
10478	-0.93399795	-0.2425638	16.935576	206.84837	10.676167	309.32868	0
10479	-1.1778908	-0.1798598	16.227429	188.65443	11.604342	317.74873	0
10480	-1.5965445	-0.57423887	16.443039	204.7282	11.052946	301.33746	0
10481	-1.3579715	0.84126098	16.286518	168.63112	11.132657	332.31554	5.1718832e-05
10482	-1.2389274	-0.30231256	15.878922	170.40922	11.755581	320.61723	5.0450084e-05
10483	-1.2043074	-0.93559789	15.651358	187.54603	11.348153	327.7975	0
10484	-1.2483673	-1.398908	15.747762	136.90661	9.9577835	343.61448	0
10485	-1.2701877	-0.59746235	14.512796	137.85144	10.844105	335.37874	0.0001391556
10486	-1.1181396	0.63097469	12.407645	113.55411	12.309593	310.24116	0.00023511382
10487	-0.72080662	0.27101867	12.930458	197.13356	10.763903	270.16604	0
10488	1.1982723	2.5368782	15.689223	198.80622	9.1986491	289.56626	0
10489	1.7539048	3.2445246	15.525651	143.59093	9.5787167	313.21083	5.2571546e-05
10490	1.0419818	1.6071762	13.576745	199.86392	9.665689	264.03338	0
10491	1.5000164	1.0326636	14.978693	168.54667	10.81156	307.14589	0
10492	-0.039508726	-0.047225059	15.327791	195.67725	10.694137	307.89956	0
10493	-1.000619	2.0329333	15.881884	188.62869	10.820745	298.19207	0
10494	-1.0369162	-0.54347645	16.216316	169.61537	10.224241	332.79265	0
10495	-1.474673	0.34438367	14.421398	173.48922	11.69872	316.72119	5.1966532e-05
10496	-1.2378542	1.5350005	14.617452	133.93943	11.858023	348.81437	4.1548322e-05
10497	-1.0515134	0.28212565	13.726869	166.42102	11.154361	299.88715	0
10498	-0.72455045	0.35998828	13.326518	187.1847	10.100387	277.68586	0
10499	-0.76969768	-0.37140891	13.572426	182.17899	9.5617506	285.60128	0
10500	-1.0680812	0.22562661	13.810792	143.28196	10.04387	321.45978	0
10501	-1.2748419	0.39702243	13.203764	70.162112	10.527026	344.00746	6.2543693e-05
10502	-1.2274973	1.3333355	13.28215	53.008706	9.4991909	349.38866	0
10503	-0.91502572	0.44454651	13.707435	146.40463	9.4065345	326.82006	0
10504	-0.93987659	-0.71265068	12.449873	82.586326	9.7929671	331.50943	0
10505	-1.3558613	0.50146106	12.21949	153.56033	9.9609766	293.59085	4.1806978e-05
10506	-1.2868239	1.8780431	12.210472	143.31634	10.014991	311.29347	7.3936625e-05
10507	-0.42174836	1.3363655	12.929705	172.89757	8.7269452	276.73159	0
10508	-0.88562199	2.4847449	13.305195	165.53869	8.4206701	297.50526	0
10509	-0.80238176	3.0689347	13.341504	161.77328	8.7757749	304.33236	0
10510	0.49735568	1.5819343	10.930177	129.22655	9.2005447	275.12029	0
10511	0.91115676	2.6687303	11.580316	158.40678	9.4224896	291.58526	0
10512	0.88397797	-0.43707013	9.2780824	131.63133	9.1447981	292.24263	8.1899072e-05
10513	0.29271956	-1.6980548	8.1785774	150.44801	8.3498354	267.70266	0
10514	0.16531988	-0.43090888	8.84533	150.30357	8.3502789	281.7845	0
10515	0.24202312	-0.50484303	8.5392305	44.828096	9.3884399	332.78351	0.00033519411
10516	0.24614059	-0.72527682	7.5522106	66.678428	9.1102201	314.06492	0.00020579797
10517	0.55860726	-1.6287652	7.3378465	84.212953	8.3614051	302.70347	7.9954306e-05
10518	0.21097888	-1.6798665	6.4394213	147.21929	7.8535033	247.09942	0
10519	-0.89678511	-0.14080073	6.016028	150.66511	7.6283421	235.40913	0
10520	-1.2105201	2.4754162	7.2916591	151.09765	8.2653757	237.66853	0
10521	-1.3427391	2.0152003	7.0335946	147.74643	8.4358645	242.02859	0
10522	-1.2000908	1.6354873	6.400947	159.31939	7.4943496	230.31559	0
10523	-0.60279743	2.5288292	8.0432172	90.853191	7.6992717	302.37787	0
10524	0.2355928	3.5635645	9.2285755	30.850121	9.969793	341.25198	0.00045251049
10525	1.2504888	2.2670402	8.5868124	109.43784	9.6686537	276.17028	0.00010979732
10526	0.34618907	2.5409117	6.536582	41.871424	9.107088	329.56939	0.00051006049
10527	1.5118986	3.3773257	8.1142288	82.053661	8.7944986	268.0077	0.00012735163
10528	1.2651128	1.722095	6.4653499	140.29076	7.7720385	236.53976	0
10529	-0.60363719	1.7483573	6.379145	88.976361	8.0015389	273.59377	4.1783504e-05
10530	-0.81917584	-0.30409782	5.5033441	79.243049	8.2788105	273.91737	0.00011318504
10531	-0.91978827	-1.1192015	5.1871689	114.79372	7.5024988	255.04824	0
10532	-1.1209669	-0.67134183	4.5045659	120.39649	7.0378162	244.48054	0
10533	-1.1769903	-0.32425675	4.7126156	125.91039	6.9141663	238.54448	0
10534	-1.1500964	0.13431521	4.7761694	136.08214	6.7928746	232.23205	0
10535	-1.1453209	-0.3447852	4.8623196	137.86371	6.7627322	230.10814	0
10536	-1.3809827	0.24433926	4.8599234	136.38579	6.7412574	226.20622	0
10537	-1.1717247	0.77946555	5.0096007	122.56234	7.3477399	248.42302	0
10538	-0.39165914	-1.0016638	5.5723083	123.43771	7.8089901	263.65362	0
10539	-1.0559741	0.20828493	4.9876644	54.045646	7.9851644	301.85604	9.3172249e-05
10540	-1.090896	1.3475749	5.2667941	125.49008	7.644195	258.05938	5.4192066e-05
10541	-0.0084061192	3.2118116	6.847655	115.14058	8.2573094	266.06951	0
10542	1.1484477	0.21425527	6.1647006	58.965577	8.4490201	302.33091	0.00013429457
10543	0.15461207	2.0682252	5.6187145	77.093151	8.04001	263.84975	0
10544	0.0026451189	2.7676285	4.8035876	38.312043	7.7398031	274.57829	0.00016181354
10545	1.7393376	3.3458346	4.8106036	67.203401	7.2507314	263.6893	6.9117142e-05
10546	1.8874554	2.0596687	5.9815851	93.684235	7.9123117	263.45471	0
10547	1.4183425	1.5911299	6.1788016	72.638886	8.3522597	301.30608	0.00020097886
10548	0.23559395	-0.75134343	4.3871622	95.027554	7.5219228	241.10354	0
10549	-0.70915787	1.1854871	3.6612818	88.873821	7.227369	254.79453	7.3501458e-05
10550	-0.65866368	2.0120821	3.8032847	92.376288	6.755361	244.3026	0
10551	-0.78645122	-1.4089331	1.364803	30.829943	6.4363819	314.10488	0.0010793478
10552	1.8675781	-2.6048187	0.15494809	72.758973	5.558379	304.01116	0.00064820709
10553	1.1794149	-2.3580984	-2.6005385	91.311392	4.3155184	246.86326	0.0001267483
10554	-0.52446538	-1.8660023	-7.0039883	111.26493	3.1180465	201.98658	0
10555	-1.6699183	-1.7219936	-3.769455	89.985315	4.1062533	246.74115	0.00017949171
10556	-1.6689585	-2.0687968	-2.9537418	82.583494	4.3507907	258.93489	0.00027012405
10557	-1.1074572	-1.725729	-4.1120983	90.197279	3.988675	240.92342	0.00020232403
10558	0.3899301	-0.86141885	-4.7629943	80.935906	3.8118814	236.17869	0
10559	-0.25297923	-1.9437528	-5.309163	81.150312	3.6106883	237.41569	0.0001461556
10560	0.30353016	-0.55795534	-6.2465515	85.274974	3.3417118	214.10723	5.5320433e-05
10561	2.1706862	3.182767	-5.3026926	102.18411	3.296813	197.27011	0
10562	2.1311394	1.6485603	-4.2904115	76.305107	3.769245	225.8356	0.0001994746
10563	2.0274572	2.8891235	-5.8221298	96.617159	3.1513292	185.7701	0
10564	1.950542	1.0092264	-5.0982131	95.526987	3.4944477	209.94438	0
10565	0.70997916	2.1080295	-7.0830585	93.624898	2.9472495	184.28447	0
10566	0.99005851	0.075088054	-8.6859991	92.825347	2.6574425	184.11167	0
10567	0.72561143	2.5287199	-7.9260369	92.416313	2.7739284	192.2579	0
10568	2.5019216	2.1470714	-0.30110987	81.911478	5.3548108	258.79179	0
10569	2.2279633	2.3846072	0.34935998	92.819028	5.6711898	234.64638	0
10570	0.95915426	2.6245288	-2.3917845	102.49096	4.5543149	219.33404	0
10571	1.6208786	1.8047542	-2.6687946	101.22969	4.4065317	216.56502	0
10572	1.8911797	2.3713598	-3.1455668	88.42787	4.2346676	213.38231	0
10573	1.4277154	0.067022845	-1.4397581	57.297745	4.9850954	248.23082	0.00019664044
10574	0.14353453	-1.1271987	-8.7946767	89.3095	2.7137354	185.37442	0
10575	0.46768224	-0.4823887	-9.4012574	87.545743	2.4591763	189.70247	0
10576	0.88299579	-0.46063515	-8.8752259	86.827578	2.5568225	192.89415	0
10577	0.8970731	-1.7958051	-7.5718227	86.238961	2.9517185	195.39646	0
10578	0.53106681	0.45015568	-7.9574109	84.77124	2.929957	196.94401	0
10579	-0.024333125	2.5133471	-8.5140914	89.793812	2.6136312	185.38067	0
10580	1.8032537	-0.22406461	-6.7819085	89.735936	3.0098027	200.05533	0
10581	2.1520534	2.6825058	-1.0990006	91.838746	5.1533914	261.28962	0.00018102641
10582	1.8794546	1.1886304	-1.4182651	77.727758	4.9089372	251.41701	0.0002146915
10583	-1.1923477	-1.8243683	-5.5890478	89.13773	3.4967993	231.78542	0.00017147904
10584	-2.0970095	-1.403768	-4.6189392	84.832115	3.8252933	244.13052	0.00024355391
10585	-1.1858881	-2.4725026	-4.5455219	81.811851	3.8237927	253.4566	0.00032964992
10586	-0.27462707	-2.4912467	-4.4203874	68.942908	3.9182821	239.03123	0.00012472421
10587	1.0641283	-2.6462105	-3.5806898	68.906869	4.1713747	261.15379	0.00012219183
10588	1.3132643	-1.5965881	-4.2824773	72.286431	4.0767255	234.90193	0
10589	2.3045308	2.4840365	-3.8570912	94.540817	3.9811758	217.53543	0
10590	1.9474896	2.6538577	-6.1956623	98.718203	3.1300322	194.46377	0
10591	0.24090301	2.1440411	-8.7006007	103.88685	2.5933075	201.75768	0
10592	0.033775297	1.8278329	-7.7725937	100.58976	2.9929614	215.45273	0
10593	0.56149302	2.776105	-5.4994088	87.058237	3.670199	209.78068	0
10594	1.8539652	2.0182066	-7.3980647	91.071533	2.9819282	183.16703	0
10595	2.3726989	1.5524092	-6.6414715	94.433023	3.1724471	205.50647	0
10596	1.7605224	1.4463983	-8.3620077	89.379338	2.7625894	180.82981	0
10597	1.8857901	1.4124965	-6.0537317	78.559632	3.429485	231.04605	0
10598	1.3148767	1.6964729	-5.7506305	89.432086	3.5132036	205.30462	0
10599	1.4067123	1.7782984	-5.7817697	107.16666	3.5142529	208.01436	0
10600	0.22838329	-0.55601018	-8.9455045	108.37675	2.8358244	207.55536	0
10601	-0.6090033	0.050187409	-9.8716018	106.03989	2.6296412	208.49376	0
10602	-0.73009415	-1.0694485	-10.588833	96.424009	2.490038	192.36884	0
10603	-0.43758398	-0.86680955	-13.094881	99.463046	1.922595	172.36195	0
10604	0.15717264	-0.41678849	-13.550574	103.29769	1.7371251	168.30248	0
10605	-0.34765719	0.55785797	-13.758235	105.18537	1.6734372	167.06255	0
10606	-0.60329208	0.18254468	-14.622623	118.36406	1.5534661	163.61667	0
10607	1.3302537	1.4688036	-10.482356	100.11037	2.4062161	207.73136	0
10608	2.836099	1.6298131	-1.2307105	68.053791	4.9348403	252.3799	0.00015338901
10609	2.0307946	-0.2145791	-3.2577743	75.549015	4.3044329	246.60489	0.0001776433
10610	2.3930202	3.0586111	0.64379562	65.361914	5.8915303	287.66504	0.00025139138
10611	3.1062746	4.1543493	0.41625576	104.89818	5.3926799	232.0918	0
10612	-0.15262436	-1.2529186	-3.38724	60.374784	4.447909	289.23002	0.00079984578
10613	-2.1566166	-0.14230845	-7.103046	110.59552	3.1564098	229.67935	0.00023457674
10614	1.0672642	-1.4755328	-7.9877523	108.4153	2.9747726	228.6395	0.00022966842
10615	1.9056846	0.16350473	-9.361437	113.15738	2.5383286	180.9003	0
10616	1.1959053	1.1912765	-11.106487	114.4686	2.1878949	176.7952	0
10617	0.12212718	0.017582538	-12.06756	115.23733	2.1108731	184.28556	0
10618	-1.0978155	-1.1823536	-11.757529	130.91337	2.199847	190.93666	0
10619	-1.0687704	-1.3374683	-9.6928573	116.36851	2.6252725	208.48088	6.4333307e-05
10620	0.45817402	-0.97703378	-10.217964	119.95398	2.5646629	200.70737	0
10621	0.86029377	-0.42487896	-11.34824	124.42983	2.3230251	183.24852	0
10622	1.1790616	-0.61250215	-11.454021	122.75003	2.2898701	179.39622	0
10623	2.0838694	0.9640863	-7.6871176	129.72071	3.0193905	223.01824	0.00010541026
10624	2.0406374	1.3452875	-6.6045825	123.84839	3.2787365	210.69342	0
10625	2.2078311	2.9878484	-3.5527118	110.38338	4.2353467	277.81191	0.00014005309
10626	0.56404937	1.9235183	-3.3922389	92.020779	4.4214117	290.51034	0.00029858774
10627	-0.8406673	-0.98698404	-4.6968249	90.691044	4.0933736	258.87014	8.4646805e-05
10628	-0.026454096	0.85653992	-4.6360387	101.94922	4.047118	261.28128	0.00034304346
10629	0.91697845	-1.5150036	-8.2538691	142.5157	2.8958995	195.40552	0
10630	0.66542255	-1.2775569	-10.15252	136.00478	2.5245608	196.26772	0
10631	0.18253538	-1.6625267	-13.2067	142.13268	1.9619858	169.4801	0
10632	0.28339017	-1.2923694	-12.254098	138.50277	2.2194617	183.96918	0
10633	-0.12669329	-0.37995818	-13.237092	141.87069	1.955142	180.00086	0
10634	-0.026433851	-0.26201367	-13.399184	157.15113	1.9035383	179.6295	0
10635	-0.31907107	-0.99181207	-13.403344	154.93185	1.900385	179.63893	0
10636	-0.61926569	-0.162	-12.950205	144.84912	2.0161083	185.81167	0
10637	-0.31478352	-0.46127998	-12.890543	146.29273	2.0282874	186.08764	0
10638	-0.48424222	-1.1407906	-13.312513	150.9592	1.9546762	174.05743	0
10639	0.16472726	-1.1706909	-13.844035	153.78705	1.870182	170.99937	0
10640	0.38432524	-0.54323273	-13.55388	155.84747	1.8577545	170.70288	0
10641	-0.36226581	1.2784942	-13.175897	158.35561	1.8337806	172.31914	0
10642	-0.53996692	2.8987464	-11.173859	159.22703	2.0155063	178.35411	0
10643	-0.72345947	2.3490447	-10.549498	159.44176	2.1887381	196.05525	0
10644	-1.0303735	0.9219491	-10.958641	172.78562	2.2046858	176.45342	0
10645	-0.2295739	-0.44480578	-14.401102	168.46236	1.6337494	167.41152	0
10646	-1.2755323	0.12151689	-12.25884	164.07589	2.0950356	179.80594	0
10647	-1.6785609	-0.45719994	-9.059681	164.29869	2.8075571	212.03451	5.6562704e-05
10648	-1.6398818	-0.90657571	-8.546853	175.91635	2.7329405	195.35666	0
10649	-1.6205301	-0.5083916	-10.219932	174.38529	2.2721244	170.037	0
10650	-0.86105397	0.30941156	-13.181477	174.2195	1.8678761	167.94764	0
10651	-0.61159151	2.444697	-10.958777	176.04319	2.2920169	190.64452	0
10652	-0.11735673	2.024988	-9.1275391	176.18702	2.764861	206.70259	7.4955233e-05
10653	-0.69968121	-0.61282445	-5.4520509	147.33106	3.7591143	251.47492	0.0001109745
10654	-1.0147304	-0.77608151	-7.0649282	154.49327	3.308165	240.41319	5.2721663e-05
10655	-1.3888188	2.2429181	-7.1132659	183.75605	3.2303657	208.50042	0.00011447373
10656	-1.4637853	2.695372	-1.2377014	118.13342	5.2438761	295.26438	0.00044481617
