Date,ShortWave,LongWave,AirTemp,RelHum,WindSpeed,Rain,Snow
1979-08-02 00:00:00,175.71694,340.74714,13.395556,87.583063,2.7924254,0.0012629213,0
1979-08-03 00:00:00,226.02368,320.4862,14.293145,85.245482,2.1807401,0.00036017016,0
1979-08-04 00:00:00,221.14889,328.57587,14.793325,84.976242,1.9693719,0.0021547912,0
1979-08-05 00:00:00,184.40758,345.5724,13.962596,90.044908,1.9500382,0.010719919,0
1979-08-06 00:00:00,162.91202,350.81322,14.10752,88.303231,1.9581369,0.0032346468,0
1979-08-07 00:00:00,202.83364,333.81434,15.073051,80.790342,1.9683639,0.0027127535,0
1979-08-08 00:00:00,218.26682,315.33741,16.002768,74.175265,1.8128787,0.001998156,0
1979-08-09 00:00:00,213.08536,323.82641,15.863536,73.079048,2.3407237,0.0039992003,0
1979-08-10 00:00:00,232.2323,310.19696,15.69393,72.065188,2.1515293,0.0016508569,0
1979-08-11 00:00:00,221.37768,317.89707,16.536366,78.183477,1.8161174,0.0031558506,0
1979-08-12 00:00:00,202.96994,321.48584,16.995642,76.209012,1.6582603,0.002801163,0
1979-08-13 00:00:00,230.30915,320.6987,18.028635,69.296281,1.1425798,0.0029517615,0
1979-08-14 00:00:00,221.12434,319.1131,18.84488,66.864945,1.4522797,0.0014652305,0
1979-08-15 00:00:00,210.85361,325.97579,18.664872,67.471074,1.214735,0.0013350174,0
1979-08-16 00:00:00,216.05468,320.60342,18.24392,73.994733,1.3827961,0.00016024541,0
1979-08-17 00:00:00,205.43343,327.69623,17.809967,77.989727,1.1871778,0.0008103115,0
1979-08-18 00:00:00,226.00435,332.48532,16.930939,82.910543,1.3343891,0.0020413197,0
1979-08-19 00:00:00,143.04983,341.42295,15.509989,87.99014,1.9221475,0.0028565764,0
1979-08-20 00:00:00,167.95823,329.25136,15.078563,82.741324,1.9024207,0.0017719267,0
1979-08-21 00:00:00,206.55319,305.43962,15.399967,75.886603,1.8522563,0.00014179947,0
1979-08-22 00:00:00,208.93429,322.19729,16.281316,81.68052,1.2249424,0.00060143665,0
1979-08-23 00:00:00,210.36208,335.92764,17.375827,79.43242,0.84882319,0.0034036072,0
1979-08-24 00:00:00,198.18874,333.62697,16.394216,78.766639,0.64603808,0.0067882395,0
1979-08-25 00:00:00,198.53048,320.80741,16.507895,77.000935,0.61653278,0.0051489523,0
1979-08-26 00:00:00,185.78749,316.23732,15.241959,81.436823,1.3102967,0.003135037,0
1979-08-27 00:00:00,190.91094,315.29047,14.702436,82.203254,1.6604211,0.0029252218,0
1979-08-28 00:00:00,198.64126,295.92158,15.611816,72.856078,1.8511969,0.00026311279,0
1979-08-29 00:00:00,210.43395,295.57367,15.530115,73.360782,1.8969225,0.00021801806,0
1979-08-30 00:00:00,213.31209,296.31465,16.355534,70.278147,1.3010574,0.00027633644,0
1979-08-31 00:00:00,203.63713,304.72822,18.372284,50.393215,1.494384,0.00029394278,0
1979-09-01 00:00:00,206.98495,308.0118,18.211531,58.566264,0.81620417,0.0017990793,0
1979-09-02 00:00:00,201.50728,311.06552,17.726289,69.719293,0.81724447,0.00023649758,0
1979-09-03 00:00:00,197.05817,329.73075,16.963452,78.879654,1.0866565,0.0039410162,0
1979-09-04 00:00:00,199.25954,320.49112,16.887157,79.919871,0.93531379,0.0015358741,0
1979-09-05 00:00:00,176.10807,334.67007,15.584128,77.457325,1.1202203,0.0075226263,0
1979-09-06 00:00:00,177.2185,318.47691,14.617997,77.668703,1.6724525,0.0011703473,0
1979-09-07 00:00:00,179.16335,319.6013,14.554757,80.103984,1.0055896,0.00099050573,0
1979-09-08 00:00:00,201.77946,296.42658,16.343903,56.784819,1.2749394,0.00012082635,0
1979-09-09 00:00:00,194.37591,300.96031,14.559232,70.653078,0.51735452,0.0050129964,0
1979-09-10 00:00:00,196.02314,299.97511,13.478682,75.753119,0.52314199,0.0027196886,0
1979-09-11 00:00:00,188.69492,309.3629,13.610492,79.218885,0.80180577,0.00053839134,0
1979-09-12 00:00:00,188.80148,306.00409,15.445371,69.420378,0.71881977,0.000252282,0
1979-09-13 00:00:00,136.79743,320.63258,13.066945,82.132109,1.5760325,0.0085074396,0
1979-09-14 00:00:00,136.66957,329.67896,12.016746,84.252974,2.1515406,0.00089526189,0
1979-09-15 00:00:00,177.99791,295.52648,13.809939,77.199671,0.86761697,7.8082487e-06,0
1979-09-16 00:00:00,177.56739,297.60289,16.824459,55.448542,2.7295142,0.002287523,0
1979-09-17 00:00:00,170.84891,303.45709,16.618434,48.275906,4.0935275,0.0027940181,0
1979-09-18 00:00:00,133.43905,325.21127,11.358929,86.797421,1.0473586,0.011357719,0
1979-09-19 00:00:00,151.85806,318.37702,10.410931,84.523681,2.0141143,0.0020459878,0
1979-09-20 00:00:00,169.80762,275.77614,9.7115309,72.224025,2.1401497,0.00060644904,0
1979-09-21 00:00:00,186.68946,266.90316,10.650317,73.775383,1.4087125,1.7749073e-05,0
1979-09-22 00:00:00,180.41649,294.55011,11.50054,79.536527,1.2044285,2.8739393e-05,0
1979-09-23 00:00:00,176.99652,293.74265,12.005476,81.265584,1.2334816,1.9974004e-05,0
1979-09-24 00:00:00,166.32203,303.01283,13.482427,80.275815,0.68557324,0.0016886051,0
1979-09-25 00:00:00,137.42941,297.58813,12.270349,81.530671,1.4025301,0.0035926676,0
1979-09-26 00:00:00,159.94879,281.71295,12.269022,76.862387,1.8626774,0.00071782993,0
1979-09-27 00:00:00,157.19041,277.28755,12.151996,72.339185,2.0331696,0.00034506582,0
1979-09-28 00:00:00,168.87032,265.32176,11.678422,72.107366,1.8790973,0.00014244596,0
1979-09-29 00:00:00,169.06133,264.97498,11.083107,75.504804,1.4939987,0.00012830716,0
1979-09-30 00:00:00,164.50327,272.09684,11.110195,76.470332,0.87424284,0.00072567176,0
1979-10-01 00:00:00,155.89482,287.61422,11.158891,76.597277,0.10328062,0.0056923476,0
1979-10-02 00:00:00,127.07392,298.40472,9.8453202,82.841222,0.28100153,0.0049820069,0
1979-10-03 00:00:00,115.88384,307.20501,8.7092808,88.354236,0.75914378,0.015202282,0
1979-10-04 00:00:00,48.243291,324.61989,5.2075448,93.817772,1.9367852,0.020780067,0
