date,period,variable,model,mean,median,sd,q25,q75,q05,q95
2069,rcp45,Schmidt_Stability,GLM,462.657072271278,428.231084982186,156.104362852765,356.157476430824,535.849675740253,275.532425615428,699.565316458454
2069,rcp45,Schmidt_Stability,GOTM,400.160059109869,388.209416134395,161.19781616255,269.427123099002,467.711807840835,208.779753246872,709.044537671935
2069,rcp45,Schmidt_Stability,MyLake,413.432018991883,410.897958982881,129.581951832548,313.188469419038,494.31957325213,247.014203257778,623.262530035483
2069,rcp45,Schmidt_Stability,Simstrat,593.435086406142,542.346086500165,181.404459741618,464.783219704086,695.910635699218,420.70383164473,914.066751455605
2069,rcp45,StratEnd,Ensemble_Mean,8.3179012345679,7.94444444444446,5.21176660020122,4.92361111111113,10.3819444444444,2.37222222222223,14.7986111111111
2069,rcp45,StratEnd,FLake,7.14814814814815,6.54166666666666,6.8229236828283,3.41666666666669,9.48611111111113,-4.07777777777777,16.3083333333333
2069,rcp45,StratEnd,GLM,9.04475308641975,7.70833333333334,6.36040923496642,5.66666666666667,11.5,0.848611111111123,20.1819444444444
2069,rcp45,StratEnd,GOTM,6.46141975308642,6.59722222222223,4.37191782590646,3.92361111111109,8.59027777777779,0.245833333333335,13.4347222222222
2069,rcp45,StratEnd,MyLake,3.91358024691358,4.01388888888891,4.88045998813596,3.3125,5.70833333333334,-3.7263888888889,10.9125
2069,rcp45,StratEnd,Simstrat,8.77314814814816,8.54166666666666,4.54602312496575,6.36805555555556,11.1458333333333,3.29305555555555,14.9777777777778
2069,rcp45,StratStart,Ensemble_Mean,-13.2978395061728,-11.7916666666667,6.47162824812093,-20.0972222222222,-9.15277777777777,-22.3083333333333,-4.925
2069,rcp45,StratStart,FLake,-15.070987654321,-14.9722222222222,6.82078942064819,-19.7708333333333,-10.7638888888889,-25.6888888888889,-5.20555555555556
2069,rcp45,StratStart,GLM,-6.24382716049383,-6.56944444444444,9.55004665052443,-13.2638888888889,-0.666666666666657,-19.3055555555556,5.4222222222222
2069,rcp45,StratStart,GOTM,-8.62191358024691,-8.4861111111111,6.78935405705604,-14.2430555555556,-2.22916666666667,-18.2708333333333,-0.25972222222222
2069,rcp45,StratStart,MyLake,-16.9722222222222,-16.875,6.13793873698637,-20.8611111111111,-11.9861111111111,-25.9263888888889,-9.47083333333334
2069,rcp45,StratStart,Simstrat,-16.2021604938272,-15.2083333333333,7.28821537092504,-22.4791666666667,-9.63888888888889,-26.0847222222222,-7.55277777777778
2069,rcp85,MaxStratDur,Ensemble_Mean,39.5043402777778,40.9166666666667,7.91261170557081,33.5972222222222,45.2708333333333,27.2388888888889,51.1722222222222
2069,rcp85,MaxStratDur,FLake,39.0755208333333,37.6388888888889,10.0448844207108,30.8125,45.2361111111111,26.0402777777778,56.6458333333333
2069,rcp85,MaxStratDur,GLM,32.9019097222222,34.6944444444444,10.9596327310959,27.3541666666667,39.2638888888889,16.6027777777778,47.9236111111111
2069,rcp85,MaxStratDur,GOTM,27.7916666666667,28.5972222222222,8.03844741216165,22.2083333333333,34.4305555555556,13.6694444444444,38.5152777777778
