Date,ShortWave,LongWave,AirTemp,RelHum,WindSpeed,Rain,Snow
1979-08-17 00:00:00,206.09067,327.69623,17.809967,77.989727,1.2295404,0.0008103115,0
1979-08-18 00:00:00,226.72739,332.48532,16.930939,82.910543,1.3820047,0.0020413197,0
1979-08-19 00:00:00,143.50748,341.42295,15.509989,87.99014,1.9907364,0.0028565764,0
1979-08-20 00:00:00,168.49557,329.25136,15.078563,82.741324,1.9703056,0.0017719267,0
1979-08-21 00:00:00,207.214,305.43962,15.399967,75.886603,1.9183512,0.00014179947,0
1979-08-22 00:00:00,209.60272,322.19729,16.281316,81.68052,1.2686525,0.00060143665,0
1979-08-23 00:00:00,211.03508,335.92764,17.375827,79.43242,0.87911211,0.0034036072,0
1979-08-24 00:00:00,198.82279,333.62697,16.394216,78.766639,0.66909093,0.0067882395,0
1979-08-25 00:00:00,199.16563,320.80741,16.507895,77.000935,0.63853278,0.0051489523,0
1979-08-26 00:00:00,186.38187,316.23732,15.241959,81.436823,1.3570526,0.003135037,0
1979-08-27 00:00:00,191.52171,315.29047,14.702436,82.203254,1.7196706,0.0029252218,0
1979-08-28 00:00:00,199.27676,295.92158,15.611816,72.856078,1.917254,0.00026311279,0
1979-08-29 00:00:00,211.10718,295.57367,15.530115,73.360782,1.9646112,0.00021801806,0
1979-08-30 00:00:00,213.99453,296.31465,16.355534,70.278147,1.3474836,0.00027633644,0
1979-08-31 00:00:00,204.28861,304.72822,18.372284,50.393215,1.5477087,0.00029394278,0
1979-09-01 00:00:00,207.64714,308.0118,18.211531,58.566264,0.84532914,0.0017990793,0
1979-09-02 00:00:00,202.15195,311.06552,17.726289,69.719293,0.84640655,0.00023649758,0
1979-09-03 00:00:00,197.68861,329.73075,16.963452,78.879654,1.1254321,0.0039410162,0
1979-09-04 00:00:00,199.89702,320.49112,16.887157,79.919871,0.968689,0.0015358741,0
1979-09-05 00:00:00,176.67148,334.67007,15.584128,77.457325,1.1601936,0.0075226263,0
1979-09-06 00:00:00,177.78547,318.47691,14.617997,77.668703,1.7321313,0.0011703473,0
1979-09-07 00:00:00,179.73654,319.6013,14.554757,80.103984,1.0414725,0.00099050573,0
1979-09-08 00:00:00,202.425,296.42658,16.343903,56.784819,1.3204336,0.00012082635,0
1979-09-09 00:00:00,194.99776,300.96031,14.559232,70.653078,0.53581551,0.0050129964,0
1979-09-10 00:00:00,196.65026,299.97511,13.478682,75.753119,0.54180949,0.0027196886,0
1979-09-11 00:00:00,189.2986,309.3629,13.610492,79.218885,0.83041695,0.00053839134,0
1979-09-12 00:00:00,189.4055,306.00409,15.445371,69.420378,0.74446973,0.000252282,0
1979-09-13 00:00:00,137.23508,320.63258,13.066945,82.132109,1.6322707,0.0085074396,0
1979-09-14 00:00:00,137.10681,329.67896,12.016746,84.252974,2.228315,0.00089526189,0
1979-09-15 00:00:00,178.56737,295.52648,13.809939,77.199671,0.89857652,7.8082487e-06,0
1979-09-16 00:00:00,178.13547,297.60289,16.824459,55.448542,2.8269127,0.002287523,0
1979-09-17 00:00:00,171.3955,303.45709,16.618434,48.275906,4.2395986,0.0027940181,0
1979-09-18 00:00:00,133.86596,325.21127,11.358929,86.797421,1.0847319,0.011357719,0
1979-09-19 00:00:00,152.34389,318.37702,10.410931,84.523681,2.0859848,0.0020459878,0
1979-09-20 00:00:00,170.35087,275.77614,9.7115309,72.224025,2.2165176,0.00060644904,0
1979-09-21 00:00:00,187.28673,266.90316,10.650317,73.775383,1.4589802,1.7749073e-05,0
1979-09-22 00:00:00,180.99369,294.55011,11.50054,79.536527,1.2474067,2.8739393e-05,0
1979-09-23 00:00:00,177.56278,293.74265,12.005476,81.265584,1.2774964,1.9974004e-05,0
1979-09-24 00:00:00,166.85413,303.01283,13.482427,80.275815,0.71003684,0.0016886051,0
1979-09-25 00:00:00,137.86908,297.58813,12.270349,81.530671,1.4525772,0.0035926676,0
1979-09-26 00:00:00,160.46051,281.71295,12.269022,76.862387,1.9291441,0.00071782993,0
1979-09-27 00:00:00,157.6933,277.28755,12.151996,72.339185,2.1057201,0.00034506582,0
1979-09-28 00:00:00,169.41058,265.32176,11.678422,72.107366,1.94615,0.00014244596,0
1979-09-29 00:00:00,169.60219,264.97498,11.083107,75.504804,1.5473096,0.00012830716,0
1979-09-30 00:00:00,165.02955,272.09684,11.110195,76.470332,0.90543882,0.00072567176,0
