"",77.800
624.0000,1.1954E+002
625.0000,1.2286E+002
626.0000,1.2792E+002
627.0000,1.2907E+002
628.0000,1.2665E+002
629.0000,1.1993E+002
630.0000,7.8518E+001
631.0000,6.5433E+001
632.0000,6.0519E+001
633.0000,1.1411E+002
634.0000,1.1678E+002
635.0000,8.1211E+001
636.0000,4.2965E+001
637.0000,3.6938E+001
638.0000,5.0580E+001
639.0000,7.6238E+001
640.0000,4.7875E+001
641.0000,5.8390E+001
642.0000,4.4739E+001
643.0000,2.8954E+001
644.0000,6.6572E+001
645.0000,4.3109E+001
646.0000,7.9842E+001
647.0000,8.5800E+001
648.0000,8.8944E+001
649.0000,1.0153E+002
650.0000,7.9577E+001
651.0000,8.9061E+001
652.0000,9.1750E+001
653.0000,6.9010E+001
654.0000,7.4121E+001
655.0000,7.7322E+001
656.0000,9.0959E+001
657.0000,8.0857E+001
658.0000,9.2084E+001
659.0000,9.3758E+001
660.0000,9.2598E+001
661.0000,7.1521E+001
662.0000,2.4447E+001
663.0000,4.0722E+001
664.0000,5.0076E+001
665.0000,8.3297E+001
666.0000,4.6310E+001
667.0000,7.9380E+001
668.0000,7.7011E+001
669.0000,5.5025E+001
670.0000,3.9602E+001
671.0000,7.1639E+001
672.0000,6.4813E+001
673.0000,5.8224E+001
674.0000,7.3077E+001
675.0000,7.6846E+001
676.0000,7.9684E+001
677.0000,7.3458E+001
678.0000,7.2669E+001
679.0000,7.2628E+001
680.0000,7.3290E+001
681.0000,7.0268E+001
682.0000,6.1273E+001
683.0000,2.3940E+001
684.0000,1.2073E+001
685.0000,1.1186E+001
686.0000,9.9620E+000
687.0000,6.6838E+000
688.0000,4.2235E+000
689.0000,6.8853E+000
690.0000,4.3711E+000
691.0000,1.9272E+000
692.0000,6.9231E+000
693.0000,4.5272E+001
694.0000,2.1074E+001
695.0000,3.5149E+001
696.0000,6.2661E+001
697.0000,5.2006E+001
698.0000,4.4745E+001
699.0000,5.5478E+001
700.0000,3.9576E+001
701.0000,5.5413E+001
702.0000,5.4227E+001
703.0000,3.9939E+001
704.0000,5.3433E+001
705.0000,5.3392E+001
706.0000,5.3858E+001
707.0000,3.4836E+001
708.0000,3.9213E+001
709.0000,4.3722E+001
710.0000,3.8763E+001
711.0000,5.2985E+001
712.0000,5.4058E+001
713.0000,4.8316E+001
714.0000,5.1686E+001
715.0000,3.7655E+001
716.0000,4.7146E+001
717.0000,3.4768E+001
718.0000,5.5561E+001
719.0000,4.3969E+001
720.0000,4.9376E+001
721.0000,5.1639E+001
722.0000,5.0092E+001
723.0000,4.2867E+001
724.0000,4.1580E+001
725.0000,1.3405E+001
726.0000,1.3289E+001
727.0000,6.3248E+000
728.0000,6.2122E+000
729.0000,6.1939E+000
730.0000,5.9174E+000
731.0000,5.8036E+000
732.0000,6.0049E+000
733.0000,5.0250E+000
734.0000,5.7722E+000
735.0000,5.1838E+000
736.0000,5.7814E+000
737.0000,5.9218E+000
738.0000,4.4542E+000
739.0000,4.2786E+000
740.0000,3.5000E+000
741.0000,1.2732E+000
742.0000,1.6030E+000
743.0000,1.3438E+000
744.0000,8.4809E-001
745.0000,8.5265E-001
746.0000,6.6443E-001
747.0000,8.5583E-001
748.0000,5.3928E-001
749.0000,6.0150E-001
750.0000,6.8474E-001
751.0000,6.2646E-001
752.0000,6.9148E-001
753.0000,5.9462E-001
754.0000,4.5232E-001
755.0000,4.2818E-001
756.0000,2.8148E-001
